stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
43.226117,61412,-79.900862,355416,,,LIMERIDGE RD W & BRITTEN CLOSE,LIMERIDGE at BRITTEN CLOSE,0,
43.254277,90246,-79.870252,355414,,,JAMES ST S & JACKSON ST E,JAMES at JACKSON,0,
43.252387,92702,-79.868409,355415,,,PRIVATE RD & JOHN ST S,HAMILTON GO CENTRE PLATFORM 18,0,
43.265381,70420,-79.843346,355320,,,WENTWORTH ST N & BURTON ST,WENTWORTH at MARS,0,
43.262919,70418,-79.844413,355321,,,WENTWORTH ST N & BURTON ST,WENTWORTH at BURTON,0,
43.25931,70416,-79.845939,355322,,,WENTWORTH ST N & BARTON ST E,WENTWORTH at BARTON,0,
43.255505,70414,-79.847563,355323,,,WENTWORTH ST N & CANNON ST E,WENTWORTH at CANNON,0,
43.254144,70412,-79.848159,355324,,,WENTWORTH ST N & WILSON ST,WENTWORTH at WILSON,0,
43.252371,70410,-79.848952,355325,,,WENTWORTH ST N & KING ST E,WENTWORTH at KING,0,
43.250535,70408,-79.849746,355326,,,WENTWORTH ST S & MAIN ST E,WENTWORTH at MAIN,0,
43.24827,70406,-79.850713,355327,,,WENTWORTH ST S & DELAWARE AV,WENTWORTH at DELAWARE,0,
43.19247,20819,-80.027852,355543,,,SANDHILL DR & SANDHILL DR,At 1349 SANDHILL,0,
43.202959,20725,-79.97501,355526,,,GARNER RD E & MILLER DR,GARNER at MILLER,0,
43.20242,20727,-79.978336,355527,,,GARNER RD E & ANSON DR,GARNER at ANSON,0,
43.20673,20715,-79.952293,355524,,,GARNER RD E & KITTY MURRAY LN,GARNER at KITTY MURRAY,0,
43.203516,20723,-79.971659,355525,,,GARNER RD E & WOODMOUNT AV,GARNER at WOODMOUNT,0,
43.207942,20711,-79.944786,355522,,,GARNER RD E & SPRINGBROOK AV,GARNER at SPRINGBROOK,0,
43.207323,20713,-79.948657,355523,,,GARNER RD E & PRIVATE RD,GARNER at REDEEMER UNIVERSITY,0,
43.182011,49009,-79.81455,355520,,,RYMAL RD E & UPPER MOUNT ALBION RD,RYMAL at UPPER MOUNT ALBION,0,
43.208713,20709,-79.940061,355521,,,GARNER RD E & op BENNETS APPLE,GARNER opposite BENNETTS APPLES,0,
43.223171,71343,-79.776664,355258,,,NASH RD S & RAINBOW,NASH opposite RAINBOW,0,
43.200955,20737,-79.987326,355528,,,GARNER RD W & BRAITHWAITE AV,GARNER at BRAITHWAITE,0,
43.19966,20739,-79.995289,355529,,,GARNER RD W & PANABAKER DR,GARNER at PANNABAKER,0,
43.228672,50210,-79.859757,3065,,,UP/WENTWORTH ST & FRANKLIN RD OPP.,UPPER WENTWORTH opposite FRANKLIN,0,
43.206398,50250,-79.86941,3064,,,UP/WENTWORTH ST & STONE CHURCH ROAD,UPPER WENTWORTH at STONE CHURCH,0,
43.252864,71506,-79.760253,3069,,,VAN WAGNERS BEACH RD & ADVENTURE VILLAGE OPP.(@# 583),VAN WAGNERS opposite ADVENTURE,0,
43.252716,71507,-79.760219,3068,,,VAN WAGNERS BEACH RD & ADVENTURE VILLAGE (Op. # 583),VAN WAGNERS at ADVENTURE VILLAGE,0,
43.262186,82511b,-79.887696,1963,,,KING ST W & DUNDURN STREET,KING at DUNDURN,0,
43.220149,51327,-79.84661,2228,,,MOHAWK RD E & EAST 36TH STREET,MOHAWK at EAST 36TH,0,
43.218744,51331,-79.841108,2229,,,MOHAWK RD E & EAST 42ND STREET,MOHAWK at EAST 42ND,0,
43.222356,51321,-79.855657,2226,,,MOHAWK RD E & EAST 27TH ST,MOHAWK at EAST 27TH,0,
43.222057,51320,-79.855236,2227,,,MOHAWK RD E & EAST 27TH. ST OPP. (#482),MOHAWK opposite EAST 27TH,0,
43.224727,51312,-79.865997,2224,,,MOHAWK RD E & EAST 16TH STREET OPP. (@#304),MOHAWK opposite EAST 16TH,0,
43.222922,51319,-79.857828,2225,,,MOHAWK RD E & EAST 25TH STREET,MOHAWK at EAST 25TH,0,
43.226928,51306,-79.874505,2222,,,MOHAWK RD E & DODSON STREET OPP. (@#124),MOHAWK opposite DODSON,0,
43.224887,51313,-79.865864,2223,,,MOHAWK RD E & EAST 16TH STREET,MOHAWK at EAST 16TH,0,
43.220707,51325,-79.848863,2220,,,MOHAWK RD E & CAMDEN STREET,MOHAWK at CAMDEN,0,
43.226992,51307,-79.874226,2221,,,MOHAWK RD E & DODSON STREET,MOHAWK at DODSON,0,
43.255118,90918,-79.868915,2088,,,MAIN ST E & HUGHSON ST S,MAIN at HUGHSON,0,
43.255019,90920,-79.868545,2089,,,MAIN ST E & HUGHSON STREET,MAIN at HUGHSON,0,
43.248683,72614,-79.843934,2082,,,MAIN ST E & FAIRLEIGH AVENUE,MAIN at FAIRLEIGH,0,
43.253303,72698,-79.861951,2083,,,MAIN ST E & FERGUSON AVENUE,MAIN at FERGUSON,0,
43.251367,72606,-79.854507,2080,,,MAIN ST E & EMERALD STREET,MAIN at EMERALD,0,
43.238457,72650,-79.802736,2081,,,MAIN ST E & FAIRFIELD AVENUE OPP.,MAIN opposite FAIRFIELD,0,
43.241478,72639,-79.814722,2086,,,MAIN ST E & GRAHAM AVENUE,MAIN at GRAHAM,0,
43.24131,72640,-79.814629,2087,,,MAIN ST E & GRAHAM AVENUE,MAIN at GRAHAM,0,
43.240026,72645,-79.807928,2084,,,MAIN ST E & GARSIDE AVENUE,MAIN at GARSIDE,0,
43.244286,72630,-79.827232,2085,,,MAIN ST E & GLENDALE AVENUE OPP.,MAIN opposite GLENDALE,0,
43.214012,71335,-79.785351,2538,,,QUIGLEY RD & ST. ANDREWS DR OPP. (@ # 275),QUIGLEY opposite ST. ANDREWS,0,
43.211867,71337,-79.786357,2539,,,QUIGLEY RD & VEEVERS DRIVE,QUIGLEY at VEEVERS,0,
43.21041,71341,-79.787288,2532,,,QUIGLEY RD & GREENHILL AVENUE,QUIGLEY at GREENHILL,0,
43.222138,71327,-79.781578,2533,,,QUIGLEY RD & KING STREET,QUIGLEY at KING,0,
43.210282,71339,-79.787343,2530,,,QUIGLEY RD & GREENHILL AVENUE,QUIGLEY at GREENHILL,0,
43.209886,71340,-79.787629,2531,,,QUIGLEY RD & GREENHILL AVENUE,QUIGLEY at GREENHILL,0,
43.220254,71330,-79.783012,2536,,,QUIGLEY RD & PINARD STREET OPP.,QUIGLEY opposite PINARD,0,
43.214241,71336,-79.785459,2537,,,QUIGLEY RD & ST. ANDREWS DRIVE,QUIGLEY at ST. ANDREWS,0,
43.222263,71328,-79.781775,2534,,,QUIGLEY RD & KING STREET,QUIGLEY at KING,0,
43.220251,71329,-79.782816,2535,,,QUIGLEY RD & PINARD STREET,QUIGLEY at PINARD,0,
43.214728,61509,-79.903619,2712,,,STONE CHURCH RD W & MATHEWS ST,STONE CHURCH at MATTHEWS,0,
43.214459,61506,-79.903099,2713,,,STONE CHURCH RD W & MATHEWS ST OPP.,STONE CHURCH opposite MATTHEWS,0,
43.219429,61523,-79.922183,2710,,,STONE CHURCH RD W & GURNETT GATE,STONE CHURCH at GURNETT,0,
43.226914,61540,-79.936472,2711,,,STONE CHURCH RD & HARROGATE DR.,STONE CHURCH at HARROGATE,0,
43.219568,61524,-79.923327,2716,,,STONE CHURCH RD W & OMNI BLVD OPP. ( @#769),STONE CHURCH opposite OMNI,0,
43.211216,61502,-79.890032,2717,,,STONE CHURCH RD W & UPPER JAMES STREET,STONE CHURCH at UPPER JAMES,0,
43.226705,61541,-79.936198,2714,,,STONE CHURCH RD & OLD GOLFLINKS RD,STONE CHURCH at OLD GOLFLINKS,0,
43.211428,61503,-79.889935,2718,,,STONE CHURCH RD W & UPPER JAMES STREET,STONE CHURCH at UPPER JAMES,0,
43.218621,61519,-79.918912,2719,,,STONE CHURCH RD W & UPPER PARADISE RD,STONE CHURCH at UPPER PARADISE,0,
43.240733,70925,-79.809715,1832,,,KENILWORTH AV N & MAIN STREET,KENILWORTH at MAIN,0,
43.238833,70930,-79.810706,1833,,,KENILWORTH AV S & MAPLE AVENUE,KENILWORTH at MAPLE,0,
43.233453,70928,-79.813009,1830,,,KENILWORTH AV S & KING STREET - OFF RAMP,KENILWORTH at KING,0,
43.24059,70922,-79.810018,1831,,,KENILWORTH AV N & MAIN STREET,KENILWORTH at MAIN,0,
43.235564,70929,-79.811849,1836,,,KENILWORTH AV S & MONTEREY AVENUE,KENILWORTH at MONTEREY,0,
43.231129,70938,-79.812422,1837,,,KENILWORTH AC & LAWRENCE ROAD,KENILWORTH OFF RAMP at LAWRENCE,0,
43.238914,70933,-79.810464,1834,,,KENILWORTH AV S & MAPLE AVENUE,KENILWORTH at MAPLE,0,
43.235465,70926,-79.812114,1835,,,KENILWORTH AV S & MONTEREY AVENUE,KENILWORTH at MONTEREY,0,
43.266169,30355,-79.954075,1839,,,KING ST W & CROSS STREET,KING at CROSS,0,
43.257715,82633,-79.923338,2154,,,MAIN ST W & NORFOLK STREET (@ # 1516),MAIN at NORFOLK,0,
43.258838,82621,-79.905054,2155,,,MAIN ST W & PAISLEY AVENUE,MAIN at PAISLEY,0,
43.258343,82606a,-79.882888,2156,,,MAIN ST W & PEARL STREET,MAIN at PEARL,0,
43.258343,82606b,-79.882888,2157,,,MAIN ST W & PEARL STREET,MAIN at PEARL,0,
43.255871,90910a,-79.872194,2150,,,MAIN ST W & MACNAB STREET (34),MAIN at MACNAB,0,
43.255755,90914,-79.871791,2151,,,"MAIN ST W & MACNAB STREET (5,5A,5E)",MAIN at MACNAB,0,
43.250746,80228,-79.875194,2400,,,PARK ST S & CHARLTON AVENUE,PARK at CHARLTON,0,
43.258618,82623,-79.906689,2153,,,MAIN ST W & 403 RAMP OPP. - E NEWTON AV,MAIN opposite 403 RAMP,0,
43.259018,82608,-79.886019,2158,,,MAIN ST W & POULETTE STREET,MAIN at POULETTE,0,
43.257761,82604a,-79.880264,2159,,,MAIN ST W & QUEEN STREET,MAIN at QUEEN,0,
43.250281,71106,-79.786295,2408,,,PARKDALE AV N & BURLAND CRESCENT,PARKDALE at BURLAND,0,
43.237769,71120,-79.791577,2409,,,PARKDALE AV N & DUNSMURE ROAD,PARKDALE at DUNSMURE,0,
43.23042,50015,-79.88084,2829,,,UP/JAMES ST & RICHWILL ROAD OPP. (OP. # 734),UPPER JAMES opposite RICHWILL,0,
43.224027,50216,-79.861817,3055,,,UP/WENTWORTH ST & MOHAWK ROAD,UPPER WENTWORTH at MOHAWK,0,
43.257817,90821,-79.872784,1955,,,KING ST W & BAY STREET SOUTH,KING at BAY,0,
43.231508,72558,-79.805839,1954,,,KING ST E & WOODRIDGE ROAD,KING at WOODBRIDGE,0,
43.257817,90821b,-79.872784,1956,,,KING ST W & BAY STREET SOUTH,KING at BAY,0,
43.252152,72515,-79.84879,1951,,,KING ST E & WENTWORTH STREET,KING at WENTWORTH,0,
43.253544,72507,-79.858975,1950,,,KING ST E & WELLINGTON STREET (HAMILTON),KING at WELLINGTON,0,
43.234123,72548,-79.816039,1953,,,KING ST E & WEXFORD AVENUE,KING at WEXFORD,0,
43.2341,72547,-79.815647,1952,,,KING ST E & WEXFORD AVENUE,KING at WEXFORD,0,
43.263219,82523,-79.902754,1959,,,KING ST W & CLINE AV N,KING at CLINE,0,
43.275539,30531,-79.94106,3242,,,YORK RD & WATSON LANE OPP. (Op. #211),YORK opposite WATSONS,0,
43.275645,30530,-79.940346,3241,,,YORK RD & WATSON LANE,YORK at WATSONS,0,
43.275549,30535,-79.933411,3240,,,YORK RD & OLYMPIC DRIVE,YORK at OLYMPIC,0,
43.314146,11011,-79.801121,1993,,,LAKESHORE RD & MTC PATROL YARD OPP.,LAKESHORE opposite MTC PATROL YARD,0,
43.214103,25030,-79.986276,1483,,,FIDDLER'S GREEN RD & GILBERT AVENUE,FIDDLER'S GREEN at GILBERT,0,
43.203244,25049,-79.98268,1482,,,FIDDLER'S GREEN RD & GARDEN AVENUE,FIDDLER'S GREEN at GARDEN,0,
43.206963,25022,-79.984041,1481,,,FIDDLER'S GREEN RD & ENMORE DRIVE OPP.,FIDDLER'S GREEN opposite ENMORE,0,
43.207302,25023,-79.983938,1480,,,FIDDLER'S GREEN RD & #371 (North of ENMORE DRIVE),FIDDLER'S GREEN at ENMORE,0,
43.211805,25035,-79.985367,1486,,,FIDDLER'S GREEN RD & OAKLEY COURT OPP. (@ # 241),FIDDLER'S GREEN opposite OAKLEY,0,
43.211828,25036,-79.985538,1485,,,FIDDLER'S GREEN RD & OAKLEY COURT,FIDDLER'S GREEN at OAKLEY,0,
43.214166,25029,-79.986023,1484,,,FIDDLER'S GREEN RD & GILBERT AVENUE OPP. ( @ # 175),FIDDLER'S GREEN opposite GILBERT,0,
43.186301,40127,-79.782057,1489,,,FIRST RD W & #162 (S ISAAC BROCK DR.),At 162 FIRST,0,
43.217674,25021,-79.987136,1488,,,FIDDLER'S GREEN RD & WILSON STREET,FIDDLER'S GREEN at WILSON,0,
43.25641,82713,-79.883504,1713,,,HUNTER ST W & PEARL STREET,HUNTER at PEARL,0,
43.246746,71110,-79.787756,2411,,,PARKDALE AV N & MAHONEY AVENUE,PARKDALE at MAHONY,0,
43.254073,82701,-79.871755,1711,,,HUNTER ST W & MACNAB STREET,HUNTER at MACNAB,0,
43.256716,82715,-79.884929,1710,,,HUNTER ST W & LOCKE STREET,HUNTER at LOCKE,0,
43.26366,72135,-79.816372,1717,,,INDUSTRIAL DR & DEPEW STREET,INDUSTRIAL opposite DEPEW,0,
43.233466,72767,-79.814858,1715,,,HUXLEY AV S & KING STREET,HUXLEY at KING,0,
43.255919,82711,-79.879978,1714,,,HUNTER ST W & QUEEN STREET,HUNTER at QUEEN,0,
43.259969,72141,-79.808506,1719,,,INDUSTRIAL DR & DOFASCO PARKING LOT OPP.(Eas,INDUSTRIAL opposite DOFASCO PARKING,0,
43.262635,72137,-79.812484,1718,,,INDUSTRIAL DR & DOFASCO GATE #6 - Btwn Ottawa,INDUSTRIAL at OTTAWA,0,
43.236106,71122,-79.792269,2413,,,PARKDALE AV S & MAIN STREET,PARKDALE at MAIN,0,
43.246687,71111,-79.787612,2412,,,PARKDALE AV N & MAHONEY AVENUE OPP.,PARKDALE opposite MAHONY,0,
43.253939,71103,-79.784618,2415,,,PARKDALE AV N & MEAD AVENUE,PARKDALE at MEAD,0,
43.236226,71123,-79.792018,2414,,,PARKDALE AV S & MAIN STREET,PARKDALE at MAIN,0,
43.228746,43009,-79.725072,1139,,,BARTON ST & HILTON DRIVE,BARTON at HILTON,0,
43.228071,43011,-79.722646,1138,,,BARTON ST & HALE STREET OPP.(@# 361),BARTON opposite HALE,0,
43.258089,82625,-79.911874,2141,,,MAIN ST W & HADDON AVENUE,MAIN at HADDON,0,
43.231365,43005,-79.734149,1133,,,BARTON ST & EASTDALE BLVD OPP.(@#221),BARTON opposite EASTDALE,0,
43.231339,43002,-79.734692,1132,,,BARTON ST & EASTDALE BLVD,BARTON at EASTDALE,0,
43.224649,43019,-79.709145,1131,,,BARTON ST & DEWITT ROAD,BARTON at DEWITT,0,
43.223307,43023,-79.703571,1130,,,BARTON ST & CHELSEA CRESENT OPP.(@#601),BARTON opposite CHELSEA,0,
43.228002,43008,-79.722974,1137,,,BARTON ST & HALE STREET,BARTON at HALE,0,
43.230223,43007,-79.730169,1136,,,BARTON ST & GREEN ROAD,BARTON at GREEN,0,
43.229933,43004,-79.729936,1135,,,BARTON ST & GREEN ROAD,BARTON at GREEN,0,
43.222461,43025,-79.699837,1134,,,BARTON ST & FRUITLAND ROAD,BARTON at FRUITLAND,0,
43.259511,80117,-79.869437,2060,,,MACNAB ST N & YORK BLVD,MACNAB at YORK,0,
43.252764,80125,-79.872332,2061,,,MACNAB ST S & BOLD STREET,MACNAB at BOLD,0,
43.250026,80131,-79.873566,2062,,,MACNAB ST S & CHARLTON AVENUE,MACNAB at CHARLTON,0,
43.227728,50117,-79.871275,3018,,,UP/WELLINGTON ST & NORRIE AVENUE OPP. (@#871),UPPER WELLINGTON opposite NORRIE,0,
43.200529,50148,-79.883098,3019,,,UP/WELLINGTON ST & RYMAL ROAD,UPPER WELLINGTON at RYMAL,0,
43.231126,50112,-79.870007,3012,,,UP/WELLINGTON ST & MCELROY ROAD,UPPER WELLINGTON at MCELROY,0,
43.230911,50113,-79.869903,3013,,,UP/WELLINGTON ST & MCELROY ROAD OPP. (@#791),UPPER WELLINGTON opposite MCELROY,0,
43.217864,50130,-79.875412,3010,,,UP/WELLINGTON ST & LIMERIDGE ROAD,UPPER WELLINGTON at LIMERIDGE,0,
43.225452,50120,-79.872412,3011,,,UP/WELLINGTON ST & LUSCOMBE STREET,UPPER WELLINGTON at LUSCOMBE,0,
43.226064,50119,-79.871881,3016,,,UP/WELLINGTON ST & MOHAWK ROAD,UPPER WELLINGTON at MOHAWK,0,
43.227781,50116,-79.871438,3017,,,UP/WELLINGTON ST & NORRIE AVENUE,UPPER WELLINGTON at NORRIE,0,
43.224881,50121,-79.87244,3014,,,UP/WELLINGTON ST & MEADOWLARK DRIVE,UPPER WELLINGTON at MEADOWLARK,0,
43.226552,50118,-79.871969,3015,,,UP/WELLINGTON ST & MOHAWK ROAD,UPPER WELLINGTON at MOHAWK,0,
43.236151,60533,-79.925175,2066,,,MAGNOLIA DR & DIAMOND COURT,MAGNOLIA at DIAMOND,0,
43.253356,83025,-79.901766,1009,,,ABERDEEN AV & LONGWOOD ROAD,ABERDEEN at LONGWOOD,0,
43.24996,83013,-79.887884,1008,,,ABERDEEN AV & LOCKE STREET,ABERDEEN at LOCKE,0,
43.249278,83014,-79.885615,1007,,,ABERDEEN AV & KENT STREET,ABERDEEN at KENT,0,
43.249371,83011,-79.885379,1006,,,ABERDEEN AV & KENT STREET,ABERDEEN at KENT,0,
43.250953,83020,-79.892967,1005,,,ABERDEEN AV & DUNDURN STREET,ABERDEEN at DUNDURN,0,
43.250974,83017,-79.892318,1004,,,ABERDEEN AV & DUNDURN STREET,ABERDEEN at DUNDURN,0,
43.250463,83015,-79.890115,1003,,,ABERDEEN AV & COTTAGE AVENUE OPP,ABERDEEN opposite COTTAGE,0,
43.250371,83018,-79.890369,1002,,,ABERDEEN AV & COTTAGE AV,ABERDEEN at COTTAGE,0,
43.251921,83024,-79.896754,1001,,,ABERDEEN AV & CHEDOKE AV,ABERDEEN at CHEDOKE,0,
43.258281,72147,-79.803211,1227,,,BURLINGTON ST E & STAPLETON AV (Wof Kenilworth),BURLINGTON opposite STAPLETON,0,
43.258004,72142,-79.80362,1226,,,BURLINGTON ST E & STAPLETON AV,BURLINGTON at STAPLETON,0,
43.265282,72120,-79.832737,1225,,,BURLINGTON ST E & SHERMAN AVENUE,BURLINGTON at SHERMAN,0,
43.265483,72119,-79.832155,1224,,,BURLINGTON ST E & SHERMAN AV N,BURLINGTON at SHERMAN,0,
43.260848,72134,-79.814851,1223,,,BURLINGTON ST E & #1141,At 1141 BURLINGTON,0,
43.25702,72165,-79.784064,1222,,,BURLINGTON ST E & PARKDALE AV N,BURLINGTON at PARKDALE,0,
43.256653,72152,-79.78451,1221,,,BURLINGTON ST E & PARKDALE AV N,BURLINGTON at PARKDALE,0,
43.260319,72136,-79.812806,1220,,,BURLINGTON ST E & OTTAWA STREET,BURLINGTON at OTTAWA,0,
43.256908,72157,-79.793003,1229,,,BURLINGTON ST E & STRATHEARNE AVENUE,BURLINGTON at STRATHEARNE,0,
43.256598,72148,-79.793175,1228,,,BURLINGTON ST E & STRATHEARNE AV,BURLINGTON at STRATHEARNE,0,
43.207672,50533,-79.836745,2882,,,UP/OTTAWA ST & LIMERIDGE ROAD,UPPER OTTAWA at LIMERIDGE,0,
43.216925,50520,-79.833158,2883,,,UP/OTTAWA ST & MOHAWK ROAD,UPPER OTTAWA at MOHAWK,0,
43.211618,50529,-79.835139,2880,,,UP/OTTAWA ST & LARCH STREET,UPPER OTTAWA at LARCH,0,
43.208242,50530,-79.836804,2881,,,UP/OTTAWA ST & LIMERIDGE ROAD,UPPER OTTAWA at LIMERIDGE,0,
43.201916,50536,-79.839494,2886,,,UP/OTTAWA ST & QUEENSBURY DRIVE,UPPER OTTAWA at QUEENSBURY,0,
43.201809,50539,-79.839325,2887,,,UP/OTTAWA ST & QUEENSBURY DRIVE OPP,UPPER OTTAWA opposite QUEENSBURY,0,
43.216432,50523,-79.833111,2884,,,UP/OTTAWA ST & MOHAWK ROAD,UPPER OTTAWA at MOHAWK,0,
43.20506,50532,-79.838141,2885,,,UP/OTTAWA ST & # 1190 N REDBURY ST.,At 1190 UPPER OTTAWA,0,
43.230051,50506,-79.827642,2888,,,UP/OTTAWA ST & QUEENSDALE AVENUE,UPPER OTTAWA at QUEENSDALE,0,
43.229734,50509,-79.82759,2889,,,UP/OTTAWA ST & QUEENSDALE AVENUE OPP. (@#385),UPPER OTTAWA opposite QUEENSDALE,0,
43.223746,51314,-79.861854,355409,,,MOHAWK RD E & UPPER WENTWORTH ST,MOHAWK at UPPER WENTWORTH,0,
43.190356,51638,-79.844155,355401,,,RYMAL RD E & UPPER OTTAWA ST,RYMAL at UPPER OTTAWA,0,
43.19137,51636,-79.848346,355400,,,RYMAL RD E & GRAYROCKS AV,RYMAL at GRAYROCKS,0,
43.189279,51642,-79.839655,355403,,,RYMAL RD E & NEBO RD,RYMAL at NEBO,0,
43.189826,51640,-79.841942,355402,,,RYMAL RD E & UPPER OTTAWA ST,At 1154 RYMAL,0,
43.187762,51646,-79.83314,355405,,,RYMAL RD E & DARTNALL RD,RYMAL at DARTNALL,0,
43.188157,51644,-79.834895,355404,,,RYMAL RD E & NEBO RD,At 1280 RYMAL,0,
43.186182,51648,-79.826217,355406,,,RYMAL RD E & GLOVER RD,RYMAL at GLOVER,0,
43.256883,90827a,-79.869396,355332,,,KING ST W,KING at JAMES,0,
43.193065,20818,-80.023364,355535,,,SANDHILL DR & OSPREY DR,SANDHILL at OSPREY,0,
43.192757,20820,-80.027791,355534,,,SANDHILL DR & TRADEWIND DR,At 1354 SANDHILL,0,
43.187438,20814,-80.028301,355537,,,OSPREY DR & CORMORANT RD,OSPREY at CORMORANT,0,
43.190457,20816,-80.026414,355536,,,OSPREY DR & OSPREY DR,At 1363  OSPREY,0,
43.196908,20743,-80.011808,355531,,,GARNER RD W & SHAVER RD,GARNER at SHAVER,0,
43.198563,20741,-80.001941,355530,,,GARNER RD W & HAMILTON DR,GARNER at HAMILTON,0,
43.190713,20822,-80.030186,355533,,,SANDHILL DR & TRADEWIND DR,SANDHILL at TRADEWIND,0,
43.192861,20824,-80.031414,355532,,,TRADEWIND DR & WILSON ST W,TRADEWIND at WILSON,0,
43.187663,20811,-80.026286,355539,,,CORMORANT RD & opposite #1310,Opposite 1310 CORMORANT,0,
43.18761,20812,-80.02589,355538,,,CORMORANT RD & OSPREY DR,At 1310 CORMORANT,0,
43.217734,51332,-79.838099,2231,,,MOHAWK RD E & EAST 45TH. ST. OPP. (@#778),MOHAWK opposite EAST 45TH,0,
43.217876,51333,-79.837869,2230,,,MOHAWK RD E & EAST 45TH STREET,MOHAWK at EAST 45TH,0,
43.228068,51302,-79.879001,2233,,,MOHAWK RD E & HAYDEN STREET,MOHAWK at HAYDEN,0,
43.222998,51316,-79.859058,2235,,,MOHAWK RD E & MALL ROAD,MOHAWK at MALL,0,
43.219914,51326,-79.846441,2234,,,MOHAWK RD E & LAWFIELD DRIVE,MOHAWK at LAWFIELD,0,
43.220625,51324,-79.849359,2237,,,MOHAWK RD E & MEAFORD ROAD,MOHAWK at MEAFORD,0,
43.223315,51317,-79.859462,2236,,,MOHAWK RD E & MALL ROAD OPP.,MOHAWK opposite MALL,0,
43.240459,72644,-79.81033,2095,,,MAIN ST E & KENILWORTH AVENUE,MAIN at KENILWORTH,0,
43.240463,72643,-79.80958,2094,,,MAIN ST E & KENILWORTH AVENUE,MAIN at KENILWORTH,0,
43.24356,72632,-79.824354,2097,,,MAIN ST E & KING STREET (ISLAND) - DELTA,MAIN at KING,0,
43.243578,72631,-79.823691,2096,,,MAIN ST E & KENSINGTON AVENUE,MAIN at KENSINGTON,0,
43.25517,90916,-79.869174,2091,,,MAIN ST E & JAMES STREET,MAIN at JAMES,0,
43.24086,72642,-79.812367,2090,,,MAIN ST E & HUXLEY AVENUE,MAIN at HUXLEY,0,
43.254724,90924,-79.867108,2093,,,MAIN ST E & JOHN ST S,MAIN at JOHN,0,
43.242657,72627,-79.819916,2099,,,MAIN ST E & OTTAWA ST N,MAIN at OTTAWA,0,
43.250656,72608,-79.851678,2098,,,MAIN ST E & ONTARIO STREET,MAIN at ONTARIO,0,
43.231089,72666,-79.778824,2525,,,QUEENSTON RD & WOODMAN DRIVE,QUEENSTON at WOODMAN,0,
43.231278,72665,-79.778799,2524,,,QUEENSTON RD & WOODMAN DRIVE,QUEENSTON at WOODMAN,0,
43.216357,71334,-79.784634,2527,,,QUIGLEY RD & ALBRIGHT ROAD,QUIGLEY at ALBRIGHT,0,
43.216711,71333,-79.784261,2526,,,QUIGLEY RD & ALBRIGHT DRIVE OPP.,QUIGLEY opposite ALBRIGHT,0,
43.227483,44005,-79.761118,2521,,,QUEENSTON RD & RIVERDALE DRIVE,QUEENSTON at RIVERDALE,0,
43.233177,72662,-79.788273,2520,,,QUEENSTON RD & REID AVENUE,QUEENSTON at REID,0,
43.235619,72653,-79.79747,2523,,,QUEENSTON RD & WALTER AVENUE,QUEENSTON at WALTER,0,
43.235977,72651,-79.799047,2522,,,QUEENSTON RD & ROSEWOOD AVENUE,QUEENSTON at ROSEWOOD,0,
43.218895,71332,-79.783564,2529,,,QUIGLEY RD & ANGUS ROAD OPP.,QUIGLEY opposite ANGUS,0,
43.218836,71331,-79.783395,2528,,,QUIGLEY RD & ANGUS ROAD,QUIGLEY at ANGUS,0,
43.215971,61511,-79.908533,2709,,,STONE CHURCH RD W & GARTH ST,STONE CHURCH at GARTH,0,
43.215846,61510,-79.908458,2708,,,STONE CHURCH RD W & GARTH ST,STONE CHURCH at GARTH,0,
43.213095,61504,-79.897334,2705,,,STONE CHURCH RD W & CHESLEY ST OPP.,STONE CHURCH at CHESLEY,0,
43.213258,61507,-79.897449,2704,,,STONE CHURCH RD W & CHESLEY ST,STONE CHURCH at CHESLEY,0,
43.217314,61515,-79.913431,2707,,,STONE CHURCH RD W & COURTLAND AV,STONE CHURCH at COURTLAND,0,
43.21725,61514,-79.913842,2706,,,STONE CHURCH RD W & COURTLAND AVE,STONE CHURCH at COURTLAND,0,
43.208592,51523,-79.879234,2701,,,STONE CHURCH RD E & UPPER WELLINGTON ST,STONE CHURCH at UPPER WELLINGTON,0,
43.203712,51535,-79.859406,2700,,,STONE CHURCH RD E & UPPER SHERMAN AVENUE,STONE CHURCH at UPPER SHERMAN,0,
43.205874,51530,-79.868735,2703,,,STONE CHURCH RD E & UPPER WENTWORTH ST,STONE CHURCH at UPPER WENTWORTH,0,
43.208556,51524,-79.879736,2702,,,STONE CHURCH RD E & UPPER WELLINGTON ST,STONE CHURCH at UPPER WELLINGTON,0,
43.233699,70931,-79.812583,1829,,,KENILWORTH AV S & KING STREET (opp. # 218),KENILWORTH at KING,0,
43.237062,70927,-79.811232,1828,,,KENILWORTH AV S & CENTRAL AVENUE,KENILWORTH at CENTRAL,0,
43.243651,70921,-79.808464,1825,,,KENILWORTH AV N & ROXBOUROUGH AVENUE,KENILWORTH at ROXBOROUGH,0,
43.251098,70909,-79.805248,1824,,,KENILWORTH AV N & MERCHISON AVENUE,KENILWORTH at MERCHISON,0,
43.237287,70924,-79.81135,1827,,,KENILWORTH AV S & CENTRAL AVENUE,KENILWORTH at CENTRAL,0,
43.250689,70908,-79.805715,1826,,,KENILWORTH AV N & VANSITMART AVENUE (opp. #350),KENILWORTH opposite VANSITMART,0,
